    Time         Eth-MAC-SRC       Eth-MAC-DST      OP       ARP-MAC-SRC     ARP-IP-SRC    ARP-MAC-DST     ARP-IP-DST
1394.30019903 00:27:0e:0f:28:26 ff:ff:ff:ff:ff:ff who-has 00:27:0e:0f:28:26 10.1.100.128 00:00:00:00:00:00 10.1.100.98
1395.01771307 00:1b:11:b9:78:39 ff:ff:ff:ff:ff:ff who-has 00:1b:11:b9:78:39 10.1.100.222 00:00:00:00:00:00 10.1.100.130
1396.75799012 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1397.67954016 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1398.70362616 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1400.75275397 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1401.57053113 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1402.49235511 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1403.51692009 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1403.72502303 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1404.03253508 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1405.05230498 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1406.07681417 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1407.20342207 00:1d:92:6d:61:a8 ff:ff:ff:ff:ff:ff who-has 00:1d:92:6d:61:a8 10.1.100.22 00:00:00:00:00:00 10.1.100.254
1409.7627461 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1411.19932103 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1412.01563001 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1412.93993807 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1412.94062209 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1413.9609251 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1414.98461318 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1419.80163503 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1421.53958106 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1422.46421504 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1423.48461819 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1423.99716496 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1425.02209401 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1426.04461002 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1429.62792397 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1430.65195513 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1431.57351017 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1431.67596698 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1432.49507713 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1433.51908016 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1434.30703616 a4:17:31:e2:e1:1b 00:1b:21:7f:6c:fc who-has a4:17:31:e2:e1:1b 10.1.200.174 00:00:00:00:00:00 10.1.200.254
1434.30886602 00:1b:21:7f:6c:fc a4:17:31:e2:e1:1b is-at 00:1b:21:7f:6c:fc 10.1.200.254 a4:17:31:e2:e1:1b 10.1.200.174
1441.20832705 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1441.91860509 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1442.01832008 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1442.9408741 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1443.96371102 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1447.34692407 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1448.26668 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1449.28847408 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1450.93911219 00:1c:c0:f7:a9:d4 ff:ff:ff:ff:ff:ff who-has 00:1c:c0:f7:a9:d4 10.1.11.70 00:00:00:00:00:00 10.1.11.254
1451.541255 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1452.05319905 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1452.46297312 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1453.48787713 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1455.02286601 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1455.02573204 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1456.05608797 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1457.07099509 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1458.60653019 68:94:23:3b:08:22 ff:ff:ff:ff:ff:ff who-has 68:94:23:3b:08:22 10.1.200.47 00:00:00:00:00:00 10.1.200.254
1459.01872802 00:d0:b8:1b:ec:66 ff:ff:ff:ff:ff:ff who-has 00:d0:b8:1b:ec:66 10.1.100.143 00:00:00:00:00:00 10.1.100.115
1459.01935101 00:d0:b8:1b:ec:66 ff:ff:ff:ff:ff:ff who-has 00:d0:b8:1b:ec:66 10.1.100.143 00:00:00:00:00:00 10.1.100.119
1461.07374811 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1461.5853982 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1462.39544511 00:27:0e:25:39:51 ff:ff:ff:ff:ff:ff who-has 00:27:0e:25:39:51 10.1.100.129 00:00:00:00:00:00 10.1.100.133
1462.49785519 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1463.52270317 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1468.13598108 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1469.15664101 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1470.17744017 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1471.20194316 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1472.02088499 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1472.94360709 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1476.01907301 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1477.03853512 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1478.06308103 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1478.36958909 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.215
1479.80864406 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1481.54715014 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1482.46551919 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1483.4897511 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1485.33626819 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1486.35667419 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1487.27798319 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1491.57904506 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1492.50133204 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1493.52456617 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1494.96397305 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1495.98226714 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1497.00621104 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1498.64449 90:2b:34:c2:49:a7 ff:ff:ff:ff:ff:ff who-has 90:2b:34:c2:49:a7 10.1.200.168 00:00:00:00:00:00 10.1.200.254
1499.15616512 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.130
1501.20446515 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1502.0237031 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1502.9502871 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1503.35515499 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1504.99613214 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1506.01755309 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1506.32478404 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1506.42690897 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.105
1506.52971911 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.106
1507.04169202 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1511.54680014 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1512.37025404 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1512.46880102 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1512.77547312 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.106
1513.49437714 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1518.1042161 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1518.51132298 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.106
1519.12417912 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1520.04766607 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1521.59062219 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1522.50803208 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1523.52733803 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1524.96078801 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.106
1525.37083006 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1526.39458203 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1526.90624905 00:c0:b7:9f:66:78 ff:ff:ff:ff:ff:ff who-has 00:c0:b7:9f:66:78 10.1.0.200 00:00:00:00:00:00 10.1.0.254
1527.31606197 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1531.20719099 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1532.02656007 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1532.9479692 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1535.00029302 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 0.0.0.0 00:00:00:00:00:00 169.254.103.223
1536.02327514 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 0.0.0.0 00:00:00:00:00:00 169.254.103.223
1537.047925 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 0.0.0.0 00:00:00:00:00:00 169.254.103.223
1538.06963205 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 169.254.103.223 00:00:00:00:00:00 169.254.103.223
1539.81336117 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1540.120152 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1541.1395371 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1541.55256605 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1542.06149817 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 0.0.0.0 00:00:00:00:00:00 10.1.200.179
1542.47134399 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1542.98840308 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 0.0.0.0 00:00:00:00:00:00 10.1.200.179
1543.49526215 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1544.00722814 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.179
1549.74181914 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1550.76533699 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1551.58450699 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1551.68694019 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1552.50931001 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1552.50999117 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1552.51058102 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1553.43054104 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1554.65645504 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1557.63072801 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1557.93841219 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1558.95727897 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1559.98131418 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1560.08454108 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1560.08518505 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1561.20964718 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1561.93142104 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1562.95136499 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1562.95200896 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1563.05339217 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1563.05520296 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1563.05780196 e0:69:95:88:ca:57 ff:ff:ff:ff:ff:ff who-has e0:69:95:88:ca:57 10.1.200.179 00:00:00:00:00:00 10.1.200.254
1563.67111611 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1568.1741631 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1569.20191813 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1570.22100711 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1571.55583405 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1572.47384 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1573.49781299 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1581.58839798 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.0.254 00:00:00:00:00:00 10.1.0.11
1581.58898902 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1582.30842519 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
